Sample type,Days after inoculation,Date,Licor,Trial,Treatment,Species,Plant Number,Isolate Number,Unique Sample Number,Obs,Conductance,Ci
2DroughtIndigenous Pathogen 10,13,6/12/2018,6800,2,Drought,Indigenous Pathogen ,10,5,132,5,0.01540177,168.4891792
2DroughtIndigenous Pathogen 10,13,6/12/2018,6800,2,Drought,Indigenous Pathogen ,10,5,132,6,0.015693961,168.7569833
2DroughtIndigenous Pathogen 10,13,6/12/2018,6800,2,Drought,Indigenous Pathogen ,10,5,132,7,0.016122723,171.8009291
2DroughtIndigenous Pathogen 10,13,6/12/2018,6800,2,Drought,Indigenous Pathogen ,10,5,132,8,0.015941704,167.5961994
2DroughtIndigenous Pathogen 10,13,6/12/2018,6800,2,Drought,Indigenous Pathogen ,10,5,132,9,0.016006229,169.3739473
2DroughtIndigenous Pathogen 10,13,6/12/2018,6800,2,Drought,Indigenous Pathogen ,10,5,132,10,0.016102566,169.3880991
1DroughtExotic Pathogen 9,13,6/12/2018,6800,1,Drought,Exotic Pathogen ,9,5,133,1,0.026105867,182.8903088
1DroughtExotic Pathogen 9,13,6/12/2018,6800,1,Drought,Exotic Pathogen ,9,5,133,2,0.027932468,193.5106815
1DroughtExotic Pathogen 9,13,6/12/2018,6800,1,Drought,Exotic Pathogen ,9,5,133,3,0.028830421,189.1809475
1DroughtExotic Pathogen 9,13,6/12/2018,6800,1,Drought,Exotic Pathogen ,9,5,133,4,0.030329438,195.4856151
1DroughtExotic Pathogen 9,13,6/12/2018,6800,1,Drought,Exotic Pathogen ,9,5,133,5,0.032158549,205.7295442
1DroughtExotic Pathogen 9,13,6/12/2018,6800,1,Drought,Exotic Pathogen ,9,5,133,6,0.030999759,196.1973476
1DroughtExotic Pathogen 9,13,6/12/2018,6800,1,Drought,Exotic Pathogen ,9,5,133,7,0.030945652,193.8693159
1DroughtExotic Pathogen 9,13,6/12/2018,6800,1,Drought,Exotic Pathogen ,9,5,133,8,0.031849259,196.7653727
1DroughtExotic Pathogen 9,13,6/12/2018,6800,1,Drought,Exotic Pathogen ,9,5,133,9,0.031813167,193.1320906
1DroughtExotic Pathogen 9,13,6/12/2018,6800,1,Drought,Exotic Pathogen ,9,5,133,10,0.031453039,189.2657351
1WetIndigenous Pathogen 1,5,6/4/2018,6400,1,Wet,Indigenous Pathogen ,1,8,18,1,0.097751103,332.378459
1WetIndigenous Pathogen 1,5,6/4/2018,6400,1,Wet,Indigenous Pathogen ,1,8,18,2,0.09856267,334.0785424
1WetIndigenous Pathogen 1,5,6/4/2018,6400,1,Wet,Indigenous Pathogen ,1,8,18,3,0.086197947,306.7958577
1WetIndigenous Pathogen 1,5,6/4/2018,6400,1,Wet,Indigenous Pathogen ,1,8,18,4,0.084906038,313.8138957
1WetIndigenous Pathogen 1,5,6/4/2018,6400,1,Wet,Indigenous Pathogen ,1,8,18,5,0.087789274,322.5345003
1WetIndigenous Pathogen 1,5,6/4/2018,6400,1,Wet,Indigenous Pathogen ,1,8,18,6,0.097213533,320.7792637
1WetIndigenous Pathogen 1,5,6/4/2018,6400,1,Wet,Indigenous Pathogen ,1,8,18,7,0.094436313,329.5043146
1WetIndigenous Pathogen 1,5,6/4/2018,6400,1,Wet,Indigenous Pathogen ,1,8,18,8,0.098723958,339.5535867
1WetIndigenous Pathogen 1,5,6/4/2018,6400,1,Wet,Indigenous Pathogen ,1,8,18,9,0.105307714,348.2283619
1WetIndigenous Pathogen 1,5,6/4/2018,6400,1,Wet,Indigenous Pathogen ,1,8,18,10,0.101703765,350.3567047
1WetIndigenous Pathogen 1,5,6/4/2018,6400,1,Wet,Indigenous Pathogen ,1,8,18,11,0.106857581,343.140293
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,1,-0.008756114,169.6851303
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,2,-0.001057429,-286.0282094
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,3,-0.000623729,-1315.123022
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,4,0.004572455,328.0514946
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,5,0.008387323,181.6787953
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,6,0.010670317,173.9482102
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,7,0.011803617,221.2762989
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,8,0.011809241,188.0848584
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,9,0.012303755,185.5769273
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,10,0.012889598,196.777744
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,11,0.013857728,187.6444283
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,12,0.016974024,89.69783684
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,13,0.017027816,204.7166481
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,14,0.008892011,110.057744
1DroughtControl9,3,6/2/2018,6400,1,Drought,Control,9,,1,15,-0.000960449,3363.174202
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,1,0.054749019,301.78768
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,2,0.055556542,281.7701122
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,3,0.057904542,290.1651003
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,4,0.06173026,297.6993855
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,5,0.065885532,294.024313
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,6,0.053842966,238.0119372
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,7,0.077647072,286.9028212
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,8,0.084252491,281.4809292
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,9,0.094098838,291.0350664
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,10,0.093915738,279.3631346
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,11,0.063323594,195.4654772
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,12,0.105084596,274.5579048
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,13,0.111706004,273.2569269
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,14,0.11969155,272.5899789
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,15,0.121789534,267.3882269
1WetControl4,3,6/2/2018,6400,1,Wet,Control,4,,2,16,0.122922668,269.917105
1DroughtControl6,35,7/4/2018,6400,1,Drought,Control,6,,4,1,0.006978198,353.3525861
1DroughtControl6,35,7/4/2018,6400,1,Drought,Control,6,,4,2,0.010031038,370.2275211
1DroughtControl6,35,7/4/2018,6400,1,Drought,Control,6,,4,3,0.008898597,32.98082495
1DroughtControl6,35,7/4/2018,6400,1,Drought,Control,6,,4,4,0.012160806,316.1604745
1DroughtControl6,35,7/4/2018,6400,1,Drought,Control,6,,4,5,0.009820072,190.1646993
1DroughtControl6,35,7/4/2018,6400,1,Drought,Control,6,,4,6,0.011391739,266.2868191
1DroughtControl6,35,7/4/2018,6400,1,Drought,Control,6,,4,7,0.010502976,25.94239026
1DroughtControl6,35,7/4/2018,6400,1,Drought,Control,6,,4,8,0.013306425,350.3331286
1DroughtControl6,35,7/4/2018,6400,1,Drought,Control,6,,4,9,0.012185354,149.7919682
1DroughtControl6,35,7/4/2018,6400,1,Drought,Control,6,,4,10,0.011199154,231.1620412
1DroughtControl8,9,6/8/2018,6400,1,Drought,Control,8,,5,1,0.029128607,54.69763703
1DroughtControl8,9,6/8/2018,6400,1,Drought,Control,8,,5,2,0.029782269,81.03109944
1DroughtControl8,9,6/8/2018,6400,1,Drought,Control,8,,5,3,0.028315305,53.95333641
1DroughtControl8,9,6/8/2018,6400,1,Drought,Control,8,,5,4,0.029589234,55.8825477
1DroughtControl8,9,6/8/2018,6400,1,Drought,Control,8,,5,5,0.030279169,79.53741493
1DroughtControl8,9,6/8/2018,6400,1,Drought,Control,8,,5,6,0.031145337,74.01713127
1DroughtControl8,9,6/8/2018,6400,1,Drought,Control,8,,5,7,0.031287374,62.75032784
1DroughtControl8,9,6/8/2018,6400,1,Drought,Control,8,,5,8,0.032163546,53.3848627
1DroughtControl8,9,6/8/2018,6400,1,Drought,Control,8,,5,9,0.031986356,75.98448456
1DroughtControl8,9,6/8/2018,6400,1,Drought,Control,8,,5,10,0.032409755,59.75497231
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,9,1,0.033749093,134.9488989
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,9,2,0.035801183,131.3696317
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,9,3,0.03575317,129.0577835
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,9,4,0.037377197,143.8639889
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,9,5,0.039389792,150.9455454
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,9,6,0.040418668,145.8919205
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,9,7,0.042667473,154.8727495
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,9,8,0.0448185,163.3801098
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,9,9,0.048166646,171.0548928
1WetControl10,35,7/4/2018,6400,1,Wet,Control,10,,10,1,0.179699613,286.9735477
1WetControl10,35,7/4/2018,6400,1,Wet,Control,10,,10,2,0.180061162,285.3900839
1WetControl10,35,7/4/2018,6400,1,Wet,Control,10,,10,3,0.18496001,283.3702242
1WetControl10,35,7/4/2018,6400,1,Wet,Control,10,,10,4,0.194074454,291.7161604
1WetControl10,35,7/4/2018,6400,1,Wet,Control,10,,10,5,0.190589367,291.2337255
1WetControl10,35,7/4/2018,6400,1,Wet,Control,10,,10,6,0.189996317,290.3536075
1WetControl10,35,7/4/2018,6400,1,Wet,Control,10,,10,7,0.188332424,290.4487874
1WetControl10,35,7/4/2018,6400,1,Wet,Control,10,,10,8,0.186396171,291.6056871
1WetControl10,35,7/4/2018,6400,1,Wet,Control,10,,10,9,0.186987906,290.560531
1WetControl10,35,7/4/2018,6400,1,Wet,Control,10,,10,10,0.184457634,288.8953742
2WetControl3,37,7/6/2018,6400,2,Wet,Control,3,,23,1,0.125197289,231.4588525
2WetControl3,37,7/6/2018,6400,2,Wet,Control,3,,23,2,0.152512457,286.0820901
2WetControl3,37,7/6/2018,6400,2,Wet,Control,3,,23,3,0.120906481,239.6125419
2WetControl3,37,7/6/2018,6400,2,Wet,Control,3,,23,4,0.137070495,267.4705767
2WetControl3,37,7/6/2018,6400,2,Wet,Control,3,,23,5,0.156471179,288.7166116
2WetControl3,37,7/6/2018,6400,2,Wet,Control,3,,23,6,0.163334528,273.7924996
2WetControl3,37,7/6/2018,6400,2,Wet,Control,3,,23,7,0.187847457,289.1864979
2WetControl3,37,7/6/2018,6400,2,Wet,Control,3,,23,8,0.201123928,305.9846406
2WetControl3,37,7/6/2018,6400,2,Wet,Control,3,,23,9,0.20075396,311.2450895
2WetControl3,37,7/6/2018,6400,2,Wet,Control,3,,23,10,0.196919043,307.7187209
2DroughtControl7,37,7/6/2018,6400,2,Drought,Control,7,,26,1,0.005254575,66.71761317
2DroughtControl7,37,7/6/2018,6400,2,Drought,Control,7,,26,2,0.00665117,145.7198389
2DroughtControl7,37,7/6/2018,6400,2,Drought,Control,7,,26,3,0.005165376,147.4715226
2DroughtControl7,37,7/6/2018,6400,2,Drought,Control,7,,26,4,0.004290062,67.16951005
2DroughtControl7,37,7/6/2018,6400,2,Drought,Control,7,,26,5,0.003098209,-76.86699261
2DroughtControl7,37,7/6/2018,6400,2,Drought,Control,7,,26,6,0.00201161,-293.0984612
2DroughtControl7,37,7/6/2018,6400,2,Drought,Control,7,,26,7,0.000849889,-1191.225533
2DroughtControl7,37,7/6/2018,6400,2,Drought,Control,7,,26,8,0.000182831,-6335.674767
2DroughtControl7,37,7/6/2018,6400,2,Drought,Control,7,,26,9,0.000201482,-5462.889042
2DroughtControl7,37,7/6/2018,6400,2,Drought,Control,7,,26,10,-0.000136728,9623.763482
2DroughtControl7,37,7/6/2018,6400,2,Drought,Control,7,,26,11,-0.000193332,6295.809384
2DroughtControl5,37,7/6/2018,6400,2,Drought,Control,5,,27,1,0.001696989,-73.57638858
2DroughtControl5,37,7/6/2018,6400,2,Drought,Control,5,,27,2,0.001943467,426.3098009
2DroughtControl5,37,7/6/2018,6400,2,Drought,Control,5,,27,3,0.001037697,477.8953497
2DroughtControl5,37,7/6/2018,6400,2,Drought,Control,5,,27,4,0.000960122,450.7940457
2DroughtControl5,37,7/6/2018,6400,2,Drought,Control,5,,27,5,0.001915649,571.0758767
2DroughtControl5,37,7/6/2018,6400,2,Drought,Control,5,,27,6,0.000432381,-614.8074059
2DroughtControl5,37,7/6/2018,6400,2,Drought,Control,5,,27,7,-0.000306205,2185.507281
2DroughtControl5,37,7/6/2018,6400,2,Drought,Control,5,,27,8,-0.000171284,398.1771228
2DroughtControl5,37,7/6/2018,6400,2,Drought,Control,5,,27,9,-0.00086638,857.9572428
2DroughtControl5,37,7/6/2018,6400,2,Drought,Control,5,,27,10,-0.000951692,488.2246918
2DroughtControl5,37,7/6/2018,6400,2,Drought,Control,5,,27,11,-0.001585838,806.3423494
1WetControl4,37,7/6/2018,6400,1,Wet,Control,4,,31,1,0.025578443,31.43046613
1WetControl4,37,7/6/2018,6400,1,Wet,Control,4,,31,2,0.032580958,169.3349782
1WetControl4,37,7/6/2018,6400,1,Wet,Control,4,,31,3,0.030494783,161.9579388
1WetControl4,37,7/6/2018,6400,1,Wet,Control,4,,31,4,0.028274422,123.6440085
1WetControl4,37,7/6/2018,6400,1,Wet,Control,4,,31,5,0.028325091,19.13798095
1WetControl4,37,7/6/2018,6400,1,Wet,Control,4,,31,6,0.036099517,153.6966624
1WetControl4,37,7/6/2018,6400,1,Wet,Control,4,,31,7,0.038075523,140.4734282
1WetControl4,37,7/6/2018,6400,1,Wet,Control,4,,31,8,0.028186431,-11.28041184
1WetControl4,37,7/6/2018,6400,1,Wet,Control,4,,31,9,0.031647354,86.39370514
1WetControl4,37,7/6/2018,6400,1,Wet,Control,4,,31,10,0.036396382,134.6173552
1WetControl2,37,7/6/2018,6400,1,Wet,Control,2,,32,1,0.211606843,294.9498768
1WetControl2,37,7/6/2018,6400,1,Wet,Control,2,,32,2,0.144738213,231.9735836
1WetControl2,37,7/6/2018,6400,1,Wet,Control,2,,32,3,0.205905967,294.0885648
1WetControl2,37,7/6/2018,6400,1,Wet,Control,2,,32,4,0.145429117,225.8484954
1WetControl2,37,7/6/2018,6400,1,Wet,Control,2,,32,5,0.173567282,259.1547413
1WetControl2,37,7/6/2018,6400,1,Wet,Control,2,,32,6,0.170561971,265.4928518
1WetControl2,37,7/6/2018,6400,1,Wet,Control,2,,32,7,0.158400291,246.851969
1WetControl2,37,7/6/2018,6400,1,Wet,Control,2,,32,8,0.205554098,294.0124987
1WetControl2,37,7/6/2018,6400,1,Wet,Control,2,,32,9,0.147719113,227.8579457
1WetControl2,37,7/6/2018,6400,1,Wet,Control,2,,32,10,0.1486756,230.2138885
1WetControl2,37,7/6/2018,6400,1,Wet,Control,2,,32,11,0.225506233,301.5702942
1DroughtControl7,37,7/6/2018,6400,1,Drought,Control,7,,35,1,0.005147936,320.1245653
1DroughtControl7,37,7/6/2018,6400,1,Drought,Control,7,,35,2,0.004739408,395.2920147
1DroughtControl7,37,7/6/2018,6400,1,Drought,Control,7,,35,3,0.004011834,437.7312032
1DroughtControl7,37,7/6/2018,6400,1,Drought,Control,7,,35,4,0.003065015,375.9149498
1DroughtControl7,37,7/6/2018,6400,1,Drought,Control,7,,35,5,0.003516855,264.5451449
1DroughtControl7,37,7/6/2018,6400,1,Drought,Control,7,,35,6,0.003485241,265.9113043
1DroughtControl7,37,7/6/2018,6400,1,Drought,Control,7,,35,7,0.002822416,469.8594343
1DroughtControl7,37,7/6/2018,6400,1,Drought,Control,7,,35,8,0.003131317,214.3509181
1DroughtControl7,37,7/6/2018,6400,1,Drought,Control,7,,35,9,0.002833945,585.8491615
1DroughtControl7,37,7/6/2018,6400,1,Drought,Control,7,,35,10,0.003186016,434.4518403
1DroughtControl7,37,7/6/2018,6400,1,Drought,Control,7,,35,11,0.003372979,405.5081018
2DroughtBoth Pathogens10,22,6/21/2018,6400,2,Drought,Both Pathogens,10,,40,1,0.01683137,398.8213133
2DroughtBoth Pathogens10,22,6/21/2018,6400,2,Drought,Both Pathogens,10,,40,2,0.016436402,374.6448506
2DroughtBoth Pathogens10,22,6/21/2018,6400,2,Drought,Both Pathogens,10,,40,3,0.01594645,331.4543862
2DroughtBoth Pathogens10,22,6/21/2018,6400,2,Drought,Both Pathogens,10,,40,4,0.015438117,452.6252237
2DroughtBoth Pathogens10,22,6/21/2018,6400,2,Drought,Both Pathogens,10,,40,5,0.014866347,387.264538
2DroughtBoth Pathogens10,22,6/21/2018,6400,2,Drought,Both Pathogens,10,,40,6,0.013839829,318.0631031
2DroughtBoth Pathogens10,22,6/21/2018,6400,2,Drought,Both Pathogens,10,,40,7,0.013027494,392.8034183
2DroughtBoth Pathogens10,22,6/21/2018,6400,2,Drought,Both Pathogens,10,,40,8,0.013665768,431.8392212
2DroughtBoth Pathogens10,22,6/21/2018,6400,2,Drought,Both Pathogens,10,,40,9,0.013564411,350.2405314
2DroughtBoth Pathogens10,22,6/21/2018,6400,2,Drought,Both Pathogens,10,,40,10,0.013711319,371.9074911
2DroughtBoth Pathogens10,22,6/21/2018,6400,2,Drought,Both Pathogens,10,,40,11,0.013758871,389.968841
2DroughtBoth Pathogens5,22,6/21/2018,6400,2,Drought,Both Pathogens,5,,41,1,0.012786705,179.7480607
2DroughtBoth Pathogens5,22,6/21/2018,6400,2,Drought,Both Pathogens,5,,41,2,0.012754093,175.3498004
2DroughtBoth Pathogens5,22,6/21/2018,6400,2,Drought,Both Pathogens,5,,41,3,0.013013506,176.5857488
2DroughtBoth Pathogens5,22,6/21/2018,6400,2,Drought,Both Pathogens,5,,41,4,0.013299282,178.243642
2DroughtBoth Pathogens5,22,6/21/2018,6400,2,Drought,Both Pathogens,5,,41,5,0.01404372,145.9611584
2DroughtBoth Pathogens5,22,6/21/2018,6400,2,Drought,Both Pathogens,5,,41,6,0.014232361,190.9501214
2DroughtBoth Pathogens5,22,6/21/2018,6400,2,Drought,Both Pathogens,5,,41,7,0.014588342,143.2872376
2DroughtBoth Pathogens5,22,6/21/2018,6400,2,Drought,Both Pathogens,5,,41,8,0.014615638,155.1798278
2DroughtBoth Pathogens5,22,6/21/2018,6400,2,Drought,Both Pathogens,5,,41,9,0.015177692,224.9967768
2DroughtBoth Pathogens5,22,6/21/2018,6400,2,Drought,Both Pathogens,5,,41,10,0.015991937,207.9327384
2DroughtBoth Pathogens5,22,6/21/2018,6400,2,Drought,Both Pathogens,5,,41,11,0.016764957,206.7881457
1WetControl6,22,6/21/2018,6400,1,Wet,Control,6,,48,1,0.053121276,192.0359607
1WetControl6,22,6/21/2018,6400,1,Wet,Control,6,,48,2,0.054391726,190.674192
1WetControl6,22,6/21/2018,6400,1,Wet,Control,6,,48,3,0.055090122,195.8050868
1WetControl6,22,6/21/2018,6400,1,Wet,Control,6,,48,4,0.056580267,195.2932314
1WetControl6,22,6/21/2018,6400,1,Wet,Control,6,,48,5,0.059159545,196.5687557
1WetControl6,22,6/21/2018,6400,1,Wet,Control,6,,48,6,0.060253385,196.7566746
1WetControl6,22,6/21/2018,6400,1,Wet,Control,6,,48,7,0.060520313,198.4948661
1WetControl6,22,6/21/2018,6400,1,Wet,Control,6,,48,8,0.063203327,204.8733175
1WetControl6,22,6/21/2018,6400,1,Wet,Control,6,,48,9,0.064433168,215.0063152
1WetControl6,22,6/21/2018,6400,1,Wet,Control,6,,48,10,0.064260368,214.9166549
1WetControl6,22,6/21/2018,6400,1,Wet,Control,6,,48,11,0.070420182,211.5735928
1WetControl6,22,6/21/2018,6400,1,Wet,Control,6,,48,12,0.071626759,212.8619967
1WetControl6,22,6/21/2018,6400,1,Wet,Control,6,,48,13,0.072977743,218.7659083
1WetControl6,22,6/21/2018,6400,1,Wet,Control,6,,48,14,0.071938809,226.9282375
2WetControl8,9,6/8/2018,6400,2,Wet,Control,8,,56,1,0.054300542,93.20426626
2WetControl8,9,6/8/2018,6400,2,Wet,Control,8,,56,2,0.068996024,156.8466409
2WetControl8,9,6/8/2018,6400,2,Wet,Control,8,,56,3,0.074639183,164.8901871
2WetControl8,9,6/8/2018,6400,2,Wet,Control,8,,56,4,0.077571579,217.4194432
2WetControl8,9,6/8/2018,6400,2,Wet,Control,8,,56,5,0.093527626,220.720242
2WetControl8,9,6/8/2018,6400,2,Wet,Control,8,,56,6,0.100634719,240.549742
2WetControl8,9,6/8/2018,6400,2,Wet,Control,8,,56,7,0.107497908,239.8464327
2WetControl8,9,6/8/2018,6400,2,Wet,Control,8,,56,8,0.106443415,244.9764229
2WetControl8,9,6/8/2018,6400,2,Wet,Control,8,,56,9,0.109892729,244.1895727
2WetControl8,9,6/8/2018,6400,2,Wet,Control,8,,56,10,0.104077571,226.0337907
2WetControl8,9,6/8/2018,6400,2,Wet,Control,8,,56,11,0.104683473,225.38285
2WetControl7,9,6/8/2018,6400,2,Wet,Control,7,,57,1,0.172448436,308.2571394
2WetControl7,9,6/8/2018,6400,2,Wet,Control,7,,57,2,0.161768992,299.9571992
2WetControl7,9,6/8/2018,6400,2,Wet,Control,7,,57,3,0.163962704,298.5251853
2WetControl7,9,6/8/2018,6400,2,Wet,Control,7,,57,4,0.155210622,289.682886
2WetControl7,9,6/8/2018,6400,2,Wet,Control,7,,57,5,0.150471446,283.8764936
2WetControl7,9,6/8/2018,6400,2,Wet,Control,7,,57,6,0.146221807,275.515823
2WetControl7,9,6/8/2018,6400,2,Wet,Control,7,,57,7,0.143897023,272.7367064
2WetControl7,9,6/8/2018,6400,2,Wet,Control,7,,57,8,0.14017438,272.1246768
2WetControl7,9,6/8/2018,6400,2,Wet,Control,7,,57,9,0.140514219,265.8647484
2WetControl7,9,6/8/2018,6400,2,Wet,Control,7,,57,10,0.139414471,268.1222347
2WetControl7,9,6/8/2018,6400,2,Wet,Control,7,,57,11,0.135108663,260.4284723
2WetControl6,9,6/8/2018,6400,2,Wet,Control,6,,58,1,0.040272115,169.7480684
2WetControl6,9,6/8/2018,6400,2,Wet,Control,6,,58,2,0.040269137,170.7191817
2WetControl6,9,6/8/2018,6400,2,Wet,Control,6,,58,3,0.040323766,161.2430138
2WetControl6,9,6/8/2018,6400,2,Wet,Control,6,,58,4,0.040911032,168.2532806
2WetControl6,9,6/8/2018,6400,2,Wet,Control,6,,58,5,0.040652171,161.179797
2WetControl6,9,6/8/2018,6400,2,Wet,Control,6,,58,6,0.04152246,165.4225234
2WetControl6,9,6/8/2018,6400,2,Wet,Control,6,,58,7,0.047387911,175.1090523
2WetControl6,9,6/8/2018,6400,2,Wet,Control,6,,58,8,0.047634149,174.6136984
2WetControl6,9,6/8/2018,6400,2,Wet,Control,6,,58,9,0.047148045,177.2579555
2WetControl6,9,6/8/2018,6400,2,Wet,Control,6,,58,10,0.047787592,177.4352923
2WetControl6,9,6/8/2018,6400,2,Wet,Control,6,,58,11,0.047252168,169.671909
2WetControl3,35,7/4/2018,6400,2,Wet,Control,3,,59,1,0.034170629,45.72839707
2WetControl3,35,7/4/2018,6400,2,Wet,Control,3,,59,2,0.033957087,143.0342545
2WetControl3,35,7/4/2018,6400,2,Wet,Control,3,,59,3,0.032296103,41.53019815
2WetControl3,35,7/4/2018,6400,2,Wet,Control,3,,59,4,0.031525463,99.58103323
2WetControl3,35,7/4/2018,6400,2,Wet,Control,3,,59,5,0.030724025,113.9643772
2WetControl3,35,7/4/2018,6400,2,Wet,Control,3,,59,6,0.029980669,30.10747555
2WetControl3,35,7/4/2018,6400,2,Wet,Control,3,,59,7,0.031348482,141.0584691
2WetControl3,35,7/4/2018,6400,2,Wet,Control,3,,59,8,0.031260243,145.0954415
2WetControl3,35,7/4/2018,6400,2,Wet,Control,3,,59,9,0.032158245,137.8022323
2WetControl3,35,7/4/2018,6400,2,Wet,Control,3,,59,10,0.027897781,30.72664539
2WetControl3,35,7/4/2018,6400,2,Wet,Control,3,,59,11,0.031140413,85.6810002
2DroughtControl3,35,7/4/2018,6400,2,Drought,Control,3,,65,1,0.008321881,-53.57248465
2DroughtControl3,35,7/4/2018,6400,2,Drought,Control,3,,65,2,0.008909473,-9.936994556
2DroughtControl3,35,7/4/2018,6400,2,Drought,Control,3,,65,3,0.009164731,-80.6588837
2DroughtControl3,35,7/4/2018,6400,2,Drought,Control,3,,65,4,0.00979382,-14.23769071
2DroughtControl3,35,7/4/2018,6400,2,Drought,Control,3,,65,5,0.010153951,120.7834217
2DroughtControl3,35,7/4/2018,6400,2,Drought,Control,3,,65,6,0.010170683,-63.56074257
2DroughtControl3,35,7/4/2018,6400,2,Drought,Control,3,,65,7,0.010587487,58.42835505
2DroughtControl3,35,7/4/2018,6400,2,Drought,Control,3,,65,8,0.010874487,69.57043804
2DroughtControl3,35,7/4/2018,6400,2,Drought,Control,3,,65,9,0.011085088,102.0324181
2DroughtControl3,35,7/4/2018,6400,2,Drought,Control,3,,65,10,0.011448795,76.93824806
2DroughtControl3,35,7/4/2018,6400,2,Drought,Control,3,,65,11,0.011535228,-73.4163859
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,67,1,0.033749093,134.9488989
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,67,2,0.035801183,131.3696317
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,67,3,0.03575317,129.0577835
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,67,4,0.037377197,143.8639889
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,67,5,0.039389792,150.9455454
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,67,6,0.040418668,145.8919205
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,67,7,0.042667473,154.8727495
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,67,8,0.0448185,163.3801098
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,67,9,0.048166646,171.0548928
1WetControl7,9,6/8/2018,6400,1,Wet,Control,7,,67,10,0.043525508,129.0711305
2DroughtControl8,37,7/6/2018,6800,2,Drought,Control,8,,73,1,0.0044747,200.3057482
2DroughtControl8,37,7/6/2018,6800,2,Drought,Control,8,,73,2,0.00351429,56.80507412
2DroughtControl8,37,7/6/2018,6800,2,Drought,Control,8,,73,3,0.004860298,122.269734
2DroughtControl8,37,7/6/2018,6800,2,Drought,Control,8,,73,4,0.005274494,90.31301388
2DroughtControl8,37,7/6/2018,6800,2,Drought,Control,8,,73,5,0.006637326,137.782546
2DroughtControl8,37,7/6/2018,6800,2,Drought,Control,8,,73,6,0.00815265,173.9912188
2DroughtControl8,37,7/6/2018,6800,2,Drought,Control,8,,73,7,0.009751012,200.915325
2DroughtControl8,37,7/6/2018,6800,2,Drought,Control,8,,73,8,0.00858645,168.1056876
2DroughtControl8,37,7/6/2018,6800,2,Drought,Control,8,,73,9,0.01033209,199.3137981
2DroughtControl8,37,7/6/2018,6800,2,Drought,Control,8,,73,10,0.009543147,175.8180561
2WetControl2,37,7/6/2018,6800,2,Wet,Control,2,,77,1,0.031142942,185.8607882
2WetControl2,37,7/6/2018,6800,2,Wet,Control,2,,77,2,0.030888061,184.2583324
2WetControl2,37,7/6/2018,6800,2,Wet,Control,2,,77,3,0.031529333,189.216465
